Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
hash_20444,0.00031378333753036394,0.17117674086612458,0.004216129179671237,1.0,0.8291370424714058
hash_19659,7.100204074134227e-05,0.17093437011109974,0.004420324782676687,1.0,0.8291366319296416
hash_8009,8.767100178566681e-06,0.17091682869043728,0.0022899463681257523,1.0,0.8290919384097413
hash_23400,7.213124087478013e-05,0.17112314735373152,0.003947215449949951,1.0,0.8289489838871431
hash_11345,0.0008398653595845204,0.17189835560770866,0.004580170071990519,1.0,0.8289415097518757
hash_24201,4.5455148205956253e-05,0.17113944030478923,0.0034038133815776396,1.0,0.8289060148434166
hash_528,0.00010638932139911795,0.17138211504504783,0.0038457747042618573,1.0,0.8287242742763512
hash_7156,0.0007528872158375585,0.17203131736428445,0.003931902805840081,1.0,0.8287215698515531
hash_24077,0.00028865863047191254,0.17156851928380118,0.004789012950661272,1.0,0.8287201393466708
hash_30956,0.00014650481616886878,0.1714942442751285,0.0040971838011201345,1.0,0.8286522605410404
hash_17256,0.00023802467471637016,0.17160759540341564,0.003981734803854267,1.0,0.8286304292713008
hash_23311,8.012921864368529e-05,0.1715039973098252,0.0031680409201552827,1.0,0.8285761319088184
hash_26361,5.505270272758883e-05,0.17171357526340084,0.003004239296840698,1.0,0.8283414774393268
hash_26574,0.000282625465641443,0.17210147734256787,0.0045924449746202085,1.0,0.8281811481230735
hash_25692,0.0008789612717377405,0.17271618982085934,0.005474001108831738,1.0,0.8281627714508784
hash_15967,1.2639374529905843e-05,0.17191821602997437,0.004677041442617049,1.0,0.8280944233445555
hash_28733,0.0002580593603546701,0.1722915368337493,0.003498360735929706,1.0,0.8279665225266054
hash_16440,0.0003073988595904568,0.17247421399379456,0.003959959349141832,1.0,0.8278331848657959
hash_4717,0.00012448784106782848,0.17243094693811892,0.0031766522265032917,1.0,0.8276935409029489
hash_31994,4.018293944340099e-05,0.17237221289656623,0.0033383779538427626,1.0,0.8276679700428772
hash_2605,1.77636382297248e-05,0.17239108095276362,0.003835287977257507,1.0,0.8276266826854661
